A217193	6,-18,77,49,32,-60,53,-23,4	1,-7,21,-35,35,-21,7,-1
A217200	2,-4,13,3,-3,1	1,-5,10,-10,5,-1
A217233	1,-2,1	1,-3,-3,1
A217274	0,1	1,-7,14,-7
A217330	1,0,0,2	1,-2,1,-2,4,-2,1,-2,1
A217331	0,1,92,1887,10810,19535,11244,1753,38	1,-10,45,-120,210,-252,210,-120,45,-10,1
A217336	1,1,-22,2,9,1	1,0,-33,0,27,0,-3
A217366	0,7,2,6,-1,-5	1,0,-3,0,3,0,-1
A217367	0,2,3,0,0,6,-6,4,-3	1,-3,6,-10,12,-12,10,-6,3,-1
A217441	0,0,24,4,24	1,-1,-2,2,1,-1
A217444	0,1,1,5,12,3,2,1	1,0,0,-10,0,0,17,0,0,-1
A217482	0,0,0,0,-4,-12,-28,-12,-4	-1,2,4,-10,-5,20,0,-20,5,10,-4,-2,1
A217515	0,0,6,4,3	1,0,0,-1
A217516	0,0,7,8,5,4,2	1,0,0,0,-1
A217517	0,0,20,20,10,6,5	1,0,0,0,0,-1
A217518	0,0,13,7,7,12,7,6	1,0,0,0,0,0,-1
A217529	0,0,0,0,-23,52,-44	-1,6,-12,8
A217530	0,0,0,-6,8,-25,11	-1,5,-10,10,-5,1
A217562	0,2,2,2,2,2	1,-1,0,0,-1,1
A217571	0,1,3,-1,-1	1,-1,-2,2,1,-1
A217574	0,0,-24,-2808,-17328,-17328,-2808,-24	-1,9,-36,84,-126,126,-84,36,-9,1
A217602	0,1,0,4,4,-2,4,2,8,-3,0,-2	1,-1,1,-1,0,0,0,0,-1,1,-1,1
A217631	0	1,-1,-3,-2
A217694	1,0,0,1	1,-1,-1,0,-2,2,1,1,1
A217730	1,2,0,-1	1,0,-4,0,2
A217733	1,1,-1	1,-1,-3,2,1
A217758	0,-1,-20,-1	-1,35,-35,1
A217775	26,-34,14	1,-3,3,-1
A217776	68,-104,44	1,-3,3,-1
A217777	1,2,-1,-2	1,0,-5,0,5
A217778	1,-5,7,-3	1,-8,21,-20,5
A217787	1,1,1,-4,-3,-2	1,0,0,-5,0,0,1
A217789	0,1,10,-1,1	1,-1
A217855	0,2	1,-15,15,-1
A217873	0,4,0,4	1,-4,6,-4,1
A217893	-17,47,-33,53	1,-2,0,2,-1
A217894	-23,63,-27,37	1,-2,0,2,-1
A217947	11,-18,12,-3	1,-5,10,-10,5,-1
A217975	0,2,4,-4,-2	1,0,-6,0,1
A217988	1,-4,6,-2,-2,2	1,-6,14,-16,8
A218009	0,1,-2,2,-2,2	1,-6,14,-16,8
A218034	1,2,1,-12	1,-2,-3
A218130	0,0,-54,-318,-282,-66	-1,7,-21,35,-35,21,-7,1
A218131	0,0,-240,-4320,-15600,-15600,-4320,-240	-1,9,-36,84,-126,126,-84,36,-9,1
A218132	0,0,504,14616,88200,156240,88200,14616,504	1,-10,45,-120,210,-252,210,-120,45,-10,1
A218133	0,0,-990,-47910,-455190,-1310190,-1310490,-455250,-47730,-1050	-1,11,-55,165,-330,462,-462,330,-165,55,-11,1
A218134	1,0,-1	1,-4,-2,-4,1
A218135	1,0,-4	1,-1,-8,-4,16
A218136	1,0,-4	1,-9,-8,-36,16
A218152	1,-2,3,1	1,-4,6,-4,1
A218155	0,0,2,-1,4,1	1,-2,2,-2,1
A218324	0,1,111,191,17	1,-4,6,-4,1
A218325	0,8,18,34,112,58,46,40,4	1,-1,0,-3,3,0,3,-3,0,-1,1
A218326	0,1,8,123,72,159,16,5	1,-1,-3,3,3,-3,-1,1
A218327	0,30,40,204,56,54	1,-1,-3,3,3,-3,-1,1
A218328	0,1,151,271,25	1,-4,6,-4,1
A218329	0,10,24,46,156,82,66,58,6	1,-1,0,-3,3,0,3,-3,0,-1,1
A218330	0,1,10,161,96,215,22,7	1,-1,-3,3,3,-3,-1,1
A218331	0,38,52,272,76,74	1,-1,-3,3,3,-3,-1,1
A218348	0,3,2,2,-2,-1	1,-3,-2,-2,1,1
A218376	0,1,26,66,26,1	0
A218395	11,77,-77,-11	1,0,-20,0,1
A218438	1	1,-1,0,-5,-1,-1,3,2,0,-1
A218440	10,-5,14,-1	1,-14,6,-14,1
A218456	-13633,47411,-54537,20771	1,-4,6,-4,1
A218458	-11927,38397,-41327,14869	1,-4,6,-4,1
A218470	0,0,0,0,0,0,0,0,0,1	1,-2,1,0,0,0,0,0,0,-1,2,-1
A218471	0,2,5	1,-3,3,-1
A218503	1,109,8500,150700,792550,1454134,978436,228940,15265,165	1,-11,55,-165,330,-462,462,-330,165,-55,11,-1
A218514	0,0,0,0,-240,-77280,-2986080,-30887520,-116577600,-178438560,-115458720,-31564320,-3011280	-1,13,-78,286,-715,1287,-1716,1716,-1287,715,-286,78,-13,1
A218530	0,0,0,0,0,0,0,0,0,0,0,1	1,-2,1,0,0,0,0,0,0,0,0,-1,2,-1
A218721	0,1	1,-19,18
A218722	0,1	1,-20,19
A218723	0,1	1,-257,256
A218724	0,1	1,-22,21
A218725	0,1	1,-23,22
A218726	0,1	1,-24,23
A218727	0,1	1,-25,24
A218728	0,1	1,-26,25
A218729	0,1	1,-27,26
A218730	0,1	1,-28,27
A218731	0,1	1,-29,28
A218732	0,1	1,-30,29
A218733	0,1	1,-31,30
A218734	0,1	1,-32,31
A218735	0,5,6,-6,-5	1,0,-3,0,1
A218736	0,1	1,-34,33
A218737	0,1	1,-35,34
A218738	0,1	1,-36,35
A218739	0,1	1,-37,36
A218740	0,1	1,-38,37
A218741	0,1	1,-39,38
A218742	0,1	1,-40,39
A218743	0,1	1,-41,40
A218744	0,1	1,-42,41
A218745	0,1	1,-43,42
A218746	0,1	1,-44,43
A218747	0,1	1,-45,44
A218748	0,1	1,-46,45
A218749	0,1	1,-47,46
A218751	0,1	1,-49,48
A218752	0,1	1,-51,50
A218753	0,1	1,-50,49
A218864	0,1,16,1	1,-1,-2,2,1,-1
A218984	4,-3,-2	1,-5,2,2
A218985	5,-2,-2	1,-5,2,2
A218986	4,-2,-3	1,-5,1,3
A218987	5,-1,-3	1,-5,1,3
A218988	4,-1,-4	1,-5,0,4
A218989	5,0,-4	1,-5,0,4
A218990	6,4,-1	1,-5,-5,1
A218991	6,-6,-1	1,-7,5,1
A218992	7,-5,-1	1,-7,5,1
A219020	0,1,-4,1	1,-11,33,-33,11,-1
A219021	0,1,-6,1	1,-19,76,-76,19,-1
A219054	0,2,5,1	1,-4,6,-4,1
A219056	0,3,33,33,3	1,-5,10,-10,5,-1
A219086	0,5,14,5	1,-5,10,-10,5,-1
A219088	0,7,62,110,120,122,120,118,120,123,116,123,120,118,120,122,121,106,68,3,1	1,-5,10,-10,5,-1,0,0,0,0,0,0,0,0,0,0,-1,5,-10,10,-5,1
A219113	0,-1,38,-1	-1,99,-99,1
A219167	0,3,-8,18,-22,13,-1	1,-5,10,-10,5,-1
A219190	0,0,4,2,4	1,-1,-2,2,1,-1
A219191	0,0,6,2,6	1,-1,-2,2,1,-1
A219211	0,3,-12,22,-23,16,-8,4,-1	1,-5,10,-10,5,-1
A219257	0,0,9,4,9	1,-1,-2,2,1,-1
A219258	0,0,25,4,25	1,-1,-2,2,1,-1
A219259	0,0,23,4,23	1,-1,-2,2,1,-1
A219286	0,3,-9,19,-23,14,-2,-1	1,-5,10,-10,5,-1
A219287	0,4,-27,105,-241,342,-249,1,204,-240,223,-206,161,-76,22,-5	1,-9,36,-84,126,-126,84,-36,9,-1
A219293	0,3,-8,12,-10,2,5,-2	1,-5,10,-10,5,-1
A219349	0,3,-12,23,-25,17,-7,3,-1	1,-5,10,-10,5,-1
A219350	0,4,-32,123,-292,474,-555,496,-364,235,-139,82,-48,22,-7,3,-1	1,-9,36,-84,126,-126,84,-36,9,-1
A219355	0,1,2,0,-6,2,8,5,2	1,-2,-1,0,3,2,1
A219367	0,4,-23,87,-215,349,-353,219,-84,25,-6	1,-9,36,-84,126,-126,84,-36,9,-1
A219382	0,6,-23,39,-35,15,5,-14,13,-6,1	1,-5,10,-10,5,-1
A219389	0,0,11,4,11	1,-1,-2,2,1,-1
A219390	0,0,12,4,12	1,-1,-2,2,1,-1
A219391	0,0,3,5,11,4,11,5,3	1,-1,0,0,-2,2,0,0,1,-1
A219392	0,0,20,4,20	1,-1,-2,2,1,-1
A219393	0,0,21,4,21	1,-1,-2,2,1,-1
A219394	0,0,15,4,15	1,-1,-2,2,1,-1
A219395	0,0,16,4,16	1,-1,-2,2,1,-1
A219396	0,0,17,4,17	1,-1,-2,2,1,-1
A219454	0,4,-32,121,-283,459,-553,525,-411,271,-149,71,-29,8,-1	1,-9,36,-84,126,-126,84,-36,9,-1
A219465	0,4,-13,19,-7,-8,10,-2,-1	1,-9,36,-84,126,-126,84,-36,9,-1
A219472	0,10,-67,221,-413,424,-153,-91,35,124,-129,49,-7	1,-9,36,-84,126,-126,84,-36,9,-1
A219498	0,4,-9,14,-11,2,1	1,-4,6,-4,1
A219499	0,5,-16,31,-32,12,4,-3	1,-5,10,-10,5,-1
A219500	0,6,-25,59,-77,46,0,-10,1,1	1,-6,15,-20,15,-6,1
A219514	0,3,-11,21,-23,17,-9,5,-2	1,-5,10,-10,5,-1
A219515	0,4,-31,123,-304,523,-660,655,-528,357,-217,156,-128,74,-15,-3	1,-9,36,-84,126,-126,84,-36,9,-1
A219520	0,4,-14,21,-11,-7,11,0,-4,1	1,-5,10,-10,5,-1
A219527	0,1,1,4,-2,-1,1	1,-2,-1,4,-1,-2,1
A219529	1,4,6,4,1	1,-1,0,-1,1
A219531	1,-10,46,-128,239,-314,296,-200,95,-30,6	1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1
A219572	0,4,-23,86,-218,376,-420,296,-127,33,-5	1,-9,36,-84,126,-126,84,-36,9,-1
A219579	0,4,-11,33,-59,50,-17,3	1,-6,15,-20,15,-6,1
A219587	1,-5	1,-7,6,4
A219589	0,3,-8,16,-19,12,-2	1,-5,10,-10,5,-1
A219590	0,6,-54,264,-876,2091,-3619,4579,-4324,3206,-1982,1025,-397,93,-9	1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1
A219596	0,6,-39,144,-382,740,-1009,933,-554,195,-32,-5,7,-2	1,-10,45,-120,210,-252,210,-120,45,-10,1
A219621	0,3,-4,2,1	1,-5,10,-10,5,-1
A219628	0,6,-19,29,-16,-7,12,-1,-1	1,-5,10,-10,5,-1
A219676	1,-12,67,-230,541,-920,1163,-1106,791,-420,161,-42,7	1,-14,91,-364,1001,-2002,3003,-3432,3003,-2002,1001,-364,91,-14,1
A219680	0,3,-11,19,-16,5,2,-1	1,-5,10,-10,5,-1
A219687	0,6,-51,211,-538,913,-1055,824,-413,110,8,-27,23,-12,1,3,-1	1,-10,45,-120,210,-252,210,-120,45,-10,1
A219699	0,3,-10,18,-20,15,-5	1,-5,10,-10,5,-1
A219700	0,4,-29,106,-245,398,-466,391,-230,106,-52,23,-2,-2	1,-9,36,-84,126,-126,84,-36,9,-1
A219708	0,4,-23,71,-135,173,-147,79,-24,3	1,-9,36,-84,126,-126,84,-36,9,-1
A219715	0,10,-47,117,-150,98,-27,16,-31,30,-4	1,-6,15,-20,15,-6,1
A219721	1,7,5,7,1	1,-1,0,0,-1,1
A219737	0,7,21,28,13,-3,-4,1,2,-1	1,-1,-10,-15,-4,6,1,-3,1
A219751	0,0,0,0,2,-3,-1	1,-3,0,4
A219752	0,0,0,0,2,-4,0,0,2	1,-4,2,7,-4,-4
A219754	0,0,0,0,1,-1,-1	1,-2,-3,4,4
A219755	0,0,0,0,1,0,-3,-1	1,-2,-3,4,4
A219756	0,0,0,0,1,-7,17,-18,11,-5	1,-14,81,-250,444,-458,265,-78,9
A219757	0,0,0,0,2,-7,6,1,-1	1,-12,60,-161,248,-216,96,-16
A219758	0,0,0,0,2,-6,5,2,-4	1,-12,61,-170,280,-272,144,-32
A219759	0,0,0,0,2,-12,24,-8,-41,57,-16	1,-16,112,-449,1132,-1852,1952,-1264,448,-64
A219768	0,3,-9,14,-11,6,-2	1,-5,10,-10,5,-1
A219769	0,4,-27,96,-209,319,-357,305,-190,94,-54,35,-12,-1,1	1,-9,36,-84,126,-126,84,-36,9,-1
A219774	0,4,-14,24,-17,0,5,3,-6,2	1,-5,10,-10,5,-1
A219788	0,2,-1	1,-2,-1,1
A219803	0,4,-20,46,-59,43,-15,1,1	1,-6,15,-20,15,-6,1
A219810	0,3,-9,16,-17,11,-2	1,-5,10,-10,5,-1
A219817	0,6,-44,172,-455,857,-1142,1051,-640,242,-48,-1,4,-1	1,-10,45,-120,210,-252,210,-120,45,-10,1
A219846	0,3,-8,11,-7,2	1,-5,10,-10,5,-1
A219853	0,6,-11,14,-3,1,0,2	1,-3,3,-1
A219884	0,10,-79,287,-596,697,-265,-504,984,-895,565,-351,273,-206,112,-36,5	1,-10,45,-120,210,-252,210,-120,45,-10,1
A219916	0,6,-53,224,-581,1007,-1204,997,-554,179,2,-47,43,-27,11,-2	1,-10,45,-120,210,-252,210,-120,45,-10,1
A219940	0,10,-37,76,-43,-67,109,-51,11	1,-6,15,-20,15,-6,1
A219968	-1,0,0,2,0,0,-1	-1,1,0,3,-2,0,-1,1,0,1
A219977	1	1,1,1,1
A220004	0,4,-29,101,-206,255,-175,43,14,3,-15,7,-1	1,-9,36,-84,126,-126,84,-36,9,-1
A220011	0,4,-17,37,-46,32,-10,1,1	1,-6,15,-20,15,-6,1
A220029	0,5,-13,20,-19,11,-3	1,-5,10,-10,5,-1
A220030	0,6,-21,42,-52,42,-20,4	1,-6,15,-20,15,-6,1
A220031	0,7,-31,76,-115,113,-66,17,1,-1	1,-7,21,-35,35,-21,7,-1
A220033	0,4,-6,4,3,-3,-1	1,-3,3,-1
A220034	0,5,-12,13,2,-12,3,2,-1,1	1,-4,6,-4,1
A220035	0,6,-20,31,-10,-24,21,-3,-4,8,-3,-1	1,-5,10,-10,5,-1
A220036	0,7,-30,61,-45,-26,59,-35,3,24,-21,3,1,-1,1	1,-6,15,-20,15,-6,1
A220037	0,8,-42,106,-119,10,108,-123,58,36,-68,33,-10,-2,10,-3,-1	1,-7,21,-35,35,-21,7,-1
A220045	0,10,-47,97,-105,55,-3,-6,-4,6,-2	1,-6,15,-20,15,-6,1
A220051	1,-13,79,-297,771,-1461,2083,-2269,1897,-1211,581,-203,49,-7,1	1,-15,105,-455,1365,-3003,5005,-6435,6435,-5005,3003,-1365,455,-105,15,-1
A220082	0,1,4,10,4,1	1,-1,-2,2,1,-1
A220083	1,10,4	1,-3,3,-1
A220084	1,11,8	1,-4,6,-4,1
A220094	0,45	1,-99,810
A220123	1,0,0,0,-1	1,-1,-1,0,-5,1,-1,0,1
A220128	-1,-2,-4,-4,-3	-1,-1,0,1,1
A220129	-1,-2,-7,-9,-16,-11,-10	-1,-1,-1,0,1,1,1
A220147	0,3,-4,1,2	1,-5,10,-10,5,-1
A220148	0,6,-49,197,-484,815,-997,934,-685,389,-161,42,-5	1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1
A220154	0,6,-7,8,8,-4	1,-3,3,-1
A220185	0,0,10,-2	1,-35,35,-1
A220186	0,0,-8,-8	-1,99,-99,1
A220198	0,4,-26,92,-215,350,-386,277,-119,29,-4	1,-9,36,-84,126,-126,84,-36,9,-1
A220205	0,4,-14,36,-57,48,-18,3	1,-6,15,-20,15,-6,1
A220212	0,1,11	1,-5,10,-10,5,-1
A220221	0,1,0,-2,-2,-2,4,-10,-2,12	1,-3,2
A220360	0,6,-3,-1	1,-3,-6,3,1
A220414	13,-5	1,-6,1
A220425	1,0,-4,1	1,-5,9,-7,2
A220437	-6,2,10,-26,22,4,-4	-1,5,35,-67,-145,145,67,-35,-5,1
A220438	-3,1,5,-13,11,2,-2	-1,5,35,-67,-145,145,67,-35,-5,1
A220442	4,-90,630,-1350	1,-30,315,-1350,1944
A220468	-1,-10,-2,-4,-3,-2,-5,-4,-2,-6	-1,0,0,0,0,0,0,0,0,0,1
A220509	1,0,-8,6,-11	1,-7,18,-22,13,-3
A220511	-1,0,9,-46,459,30,29	-1,11,-45,95,-115,81,-31,5
A220528	-1,0,-50,-694,6726,14692,8966,546,55	-1,15,-84,252,-462,546,-420,204,-57,7
A220588	1,-5,7,-1	1,-5,9,-7,2
A220639	1,-5,-6,3,-1	1,-8,-22,20,16,-10,3
A220640	1,-15,-42,70,58,-14,1,-3	1,-20,-114,325,340,-460,-245,48,-2,15
A220749	0,8,32,874,2760,-1640,-240,-2374,1120	1,-18,33,-16
A220753	1,4,5,-1	1,0,-3,0,2
A220755	0,0,1,27,-9,-3	1,-1,-98,98,1,-1
A220838	0,-1,2,-1,0,1,-1,1	1,-2,1,0,0,0,0,0,-1,2,-1
A220864	0,0,0,50,72,-666,-12,934,-208,-142,36	1,-4,-6,28,0,-28,6,4,-1
A220874	-1,7,-20,26,-12,-2	-1,9,-32,56,-48,16
A220888	0,0,0,0,-2,-1	-1,5,-9,6,1,-3,1
A220889	0,0,0,0,0,1,2,1	1,-6,14,-15,5,4,-4,1
A220892	1,8,22,8,1	1,-6,15,-20,15,-6,1
A220926	0,4,-23,68,-123,122,-1,-153,172,-65,-8,11,-2	1,-9,36,-84,126,-126,84,-36,9,-1
A220932	0,2,6	1,-5,-6
A220948	1,-5,7,-3	1,-9,28,-35,15,-1
A220978	1,6,9	1,-13,39,-27
A220979	-11,-4260,-464450,-2662500,-4296875	-1,781,-101530,2538250,-12203125,9765625
A220989	-7,-558,-1008	-1,157,-1884,1728
A220990	-19,1182,-2736	-1,157,-1884,1728
A221002	-21558,138568,-362872,410688,-169344	-1,13,-64,148,-160,64
A221004	1437,-14418,52224,-75456,41856	1,-13,64,-148,160,-64
A221005	4797,-72343,450880,-1412380,2406976,-2246848,868864	1,-19,150,-636,1560,-2208,1664,-512
A221006	1296,270,1728,-864	1,-11,42,-64,32
A221007	-4470,-13263,-17928,11472,-5376	-1,15,-86,232,-288,128
A221008	1026,8172,3816	1,-11,42,-64,32
A221009	3393,78276,157188,18480	1,-15,86,-232,288,-128
A221010	0,84,1404,990,-48	1,-11,42,-64,32
A221011	0,-159,-6549,-17685,-4692,-480	-1,15,-86,232,-288,128
A221012	1248,11960,-21944,-21216	1,-13,64,-148,160,-64
A221013	3722,109834,-188752,-765896,1271040,300672	1,-19,150,-636,1560,-2208,1664,-512
A221014	0,666,2196,-7416,-1440	1,-13,64,-148,160,-64
A221015	0,1932,16473,-69888,2028,116448,18624	1,-19,150,-636,1560,-2208,1664,-512
A221016	12428,-135808,534032,-884608,565504	1,-13,64,-148,160,-64
A221022	0,8,8,626,4216,1664	1,-20,64
A221042	0,8,12,108	1,-25,222,-846,1377,-729
A221043	0,-10,-87,-369,3807,243	-1,37,-549,4185,-17523,40095,-45927,19683
A221044	0,8,176,72	1,-22,156,-378,243
A221045	0,10,482,990,54	1,-31,354,-1782,3645,-2187
A221046	0,4,84,-216	1,-25,222,-846,1377,-729
A221047	0,-5,-221,819,405,-486	-1,37,-549,4185,-17523,40095,-45927,19683
A221050	42,462,-140,-112	1,-13,64,-148,160,-64
A221051	71,2347,4376,-17716,-17696,2752	1,-19,150,-636,1560,-2208,1664,-512
A221052	0,-2071,-46752,28316,144096,4544	-1,13,-64,148,-160,64
A221053	0,-8580,-588128,-757280,8771232,-6369664,-6582784,6144	-1,19,-150,636,-1560,2208,-1664,512
A221082	0,2	1,-12,9
A221121	0,8,-8	1,-26,41
A221130	0,-3,8,-2	-1,6,-9,4
A221172	2,-7	-1,2,1
A221173	3,-10	-1,2,1
A221174	4,-13	-1,2,1
A221175	5,-16	-1,2,1
A221193	-1,-1,0,-31,34,-31,0,-1,-1	-1,0,1,0,34,0,-34,0,-1,0,1
A221194	-1,-2,0,-58,62,-58,0,-2,-1	-1,0,1,0,62,0,-62,0,-1,0,1
A221195	-1,-3,0,-93,98,-93,0,-3,-1	-1,0,1,0,98,0,-98,0,-1,0,1
A221374	0,3,-8,4	1,-9,12,-4
A221464	0,3,17,5,-1	1,-5,10,-10,5,-1
A221465	0,5,58,60,-2,-1	1,-6,15,-20,15,-6,1
A221466	0,8,184,432,112,-16	1,-7,21,-35,35,-21,7,-1
A221516	0,0,3,15,10,1,-6,2,-1	1,-5,10,-10,5,-1
A221517	0,0,5,59,73,13,-32,9,-9,3,-1	1,-6,15,-20,15,-6,1
A221518	0,0,8,192,520,252,-272,86,-98,38,-6	1,-7,21,-35,35,-21,7,-1
A221525	0,0,6,58,62,14,-22,4,-2	1,-6,15,-20,15,-6,1
A221526	0,0,10,204,464,182,-122,6,-30,8,-2	1,-7,21,-35,35,-21,7,-1
A221527	0,0,16,640,2848,2656,-776,-176,-224,64,-8	1,-8,28,-56,70,-56,28,-8,1
A221543	0,3,7,23,-22,26,-18,6,-1	1,-5,10,-10,5,-1
A221544	0,5,24,115,-88,157,-153,87,-34,8,-1	1,-6,15,-20,15,-6,1
A221545	0,8,78,506,-87,675,-822,572,-279,79,-10	1,-7,21,-35,35,-21,7,-1
A221568	0,0,10,-4,2	1,-3,-2,1,-1
A221574	0,2,1,2,1	1,-4,6,-4,1
A221575	0,6,21,90,-24,56,-39,12,-2	1,-6,15,-20,15,-6,1
A221576	0,10,71,433,54,378,-355,193,-80,18,-2	1,-7,21,-35,35,-21,7,-1
A221577	0,16,217,1928,1755,2336,-1869,1096,-579,160,-20	1,-8,28,-56,70,-56,28,-8,1
A221588	0,4,-8,66,24,-328,64	1,-12,32
A221589	0,8,20,672,644,-2066,-736	1,-20,64
A221591	0,0,7,3,1	1,-2,-2,-1
A221592	0,0,13,-4,12,4,8	1,-3,-4,0,-6,-4,-4
A221597	0,32,43,21,10,2	1,-3,3,-1
A221598	0,64,137,22,-23,-26,-10,-2	1,-4,6,-4,1
A221599	0,128,601,556,217,-16,-28	1,-4,6,-4,1
A221619	0,24,-166,264,-121	1,-24,166,-264,121
A221639	-22,64372,-16594160	-1,4392,-4208207,777600000
A221685	0,32,17,-2,2,-8,-4,-1	1,-3,3,-1
A221686	0,64,128,76,56,-8,-10	1,-3,3,-1
A221719	0,-2,2,1	-1,4,-4,-1,2
A221720	0,1,-2,2,1,2,3,2,2,1	1,-3,3,-1
A221731	0,3,2	1,-5,-2
A221762	0,1,2,2,1	1,0,-20,0,1
A221763	0,1,4,-4,-1	1,0,-20,0,1
A221764	0,0,3,-8,6	1,-8,14,-8,1
A221788	0,0,0,0,5,-16,20	1,-8,14,-8,1
A221829	0,0,3,1,-1	1,-5,2
A221859	1,-5,7,-2	1,-9,28,-35,15,-1
A221862	1,-4,4,-1	1,-9,28,-35,15,-1
A221863	1,-3,1	1,-9,28,-35,15,-1
A221874	0,1,5,5,1	1,0,-38,0,1
A221875	0,1,7,-7,-1	1,0,-38,0,1
A221880	0,1,-3,5,-3,-3,1	1,-5,7,1,-8,4
A221882	0,1,-2,2,-2	1,-6,13,-12,4
A221905	1,1,-8	1,-5,7,-3
A221906	1,2,-15	1,-6,9,-4
A221907	1,3,-24	1,-7,11,-5
A221908	1,4,-35	1,-8,13,-6
A221909	1,5,-48	1,-9,15,-7
A221910	1,6,-63	1,-10,17,-8
A221911	1,7,-80	1,-11,19,-9
A221912	0,0,0,0,0,0,0,0,0,0,0,0,1	1,-2,1,0,0,0,0,0,0,0,0,0,-1,2,-1
A221920	0,0,0,3,12,15,2,21,24,9,30,33,6,15,12,1,6,3,0,-3,-6	1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,1
A221921	0,0,0,0,2,20,12,28,8,36,20,44,3,52,28,60,16,68,36,76,6,44,20,36,8,28,12,20,1,12,4,4,0,-4,-4,-12	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A221948	0,1,-5,11,-12,7,-2,1	1,-6,15,-20,15,-6,1
A221949	0,1,-2,1,1,2	1,-3,2,0,1,-1
A221950	1	1,-1,-1,-2,-3,-2,-1
A221959	2,-17	1,-44,732,-5776,21632,-30720
A221968	0,63,327,362,42,7,-1	1,-6,15,-20,15,-6,1
A221969	0,129,1402,3087,1388,143,-6,1	1,-7,21,-35,35,-21,7,-1
A221970	0,255,5385,21723,21597,5469,219,9,-1	1,-8,28,-56,70,-56,28,-8,1
A222001	0,6,-12,10,-3	1,-4,6,-4,1
A222098	0,4,-6	1,-13,17
A222139	0,16,-44	1,-45,116
A222170	0,1,4,4,1	1,-2,1,-1,2,-1
A222182	0,-5,14,-5	1,-3,3,-1
A222256	0,1,2,3,2,4	1,0,0,-2,0,0,1
A222257	1,2,3,2,1,3	1,0,0,-2,0,0,1
A222258	0,1,2,3,4,3,2,5	1,0,0,0,-2,0,0,0,1
A222259	0,1,2,3,4,3,2,1,4	1,0,0,0,-2,0,0,0,1
A222260	0,1,2,3,4,5,4,3,2,6	1,0,0,0,0,-2,0,0,0,0,1
A222261	0,1,2,3,4,5,4,3,2,1,5	1,0,0,0,0,-2,0,0,0,0,1
A222276	0,25,-95	1,-92,335
A222308	0,0,-6,-16,-18,-7,-1	-1,3,-1,-5,5,1,-3,1
A222309	0,0,-4,-58,-262,-507,-591,-354,-126,-17,-1	-1,3,1,-11,6,14,-14,-6,11,-1,-3,1
A222390	0,3,12,3	1,-1,-38,38,1,-1
A222393	0,4,8,4	1,-1,-34,34,1,-1
A222407	0,0,-1,0,-1,-3,-3,2,-5,-5,1,-1,-4,-4,-1,1,-4,-5,2,2,-11,3,3,-15,10,-2,-17,10,0,-17,12,4,-20,15,-1,-16,8,0,-9	-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1
A222409	0,3,3,-2,3,1	1,-1,0,0,0,-1,1
A222410	1,8,29,64,29,8,1	1,-7,21,-35,35,-21,7,-1
A222459	0,49,-287	1,-270,1547
A222657	1,2,0,1	1,-1,0,-1,1
A222715	0,0,0,2,8,24,16,14	1,-3,0,8,-6,-6,8,0,-3,1
A222716	0,0,10,40,10	1,-6,15,-20,15,-6,1
A222739	0,76,-27180,631500,-1000000	1,-1111,112110,-1111000,1000000
A222740	-1,-15,-2,3,-66,3,-2,-15,-1	-1,3,-6,10,-12,12,-10,6,-3,1
A222777	0,2,-71,559,-667,-1779,660	1,-39,399,-1261,900
A222834	0,7,82,10,-17	1,-2,-2,1
A222835	0,19,346,-120,202,173,-144,-72	1,-2,0,-2,-1
A222869	0,3,-92,-261,234	1,-42,117
A222892	0,3,-599,21972,-138229,-495045,558558	1,-211,9385,-110913,253890
A222939	0,1,-5,3,6,-3	1,-7,14,-8
A222940	0,2,-13,-19,6	1,-10,9
A222964	0,0,13,24,13	1,-1,-2,2,1,-1
A222993	0,9,-31,51,-40,12	1,-9,31,-51,40,-12
A223181	0,25,-70,20	1,-6,4
A223197	0,16,-64	1,-40,128
A223204	0,9,-6	1,-9,2
A223211	0,6,6	1,-2,-4
A223228	0,25,-90	1,-35,90
A223234	0,12,-19,-30	1,-7,-30
A223240	0,7,11	1,-1,-6
A223249	0,12,-8	1,-5,2
A223258	0,25,-105	1,-38,129
A223270	0,6	1,-8,-32
A223277	0,9,-12	1,-11,12
A223278	0,27,-108	1,-17,36
A223291	0,24,-48	1,-9,6
A223299	0,36,-72	1,-11,12
A223318	0,625,-24750	1,-479,15210
A223322	0,12,-31	1,-13
A223332	0,64,-909,1323,-54	1,-18,27
A223363	0,21,-36,-36	1,-6,4,8
A223381	0,2,-7,5	1,-8,10
A223395	0,16,0,-24	1,-3,-2,4
A223443	0,28,-64,8	1,-6,8
A223499	0,9,-20,10	1,-15,24,-10
A223552	0,27,-18	1,-41,16
A223615	0,7,0,44,-20,20,-6,1	1,-7,21,-35,35,-21,7,-1
A223616	0,11,22,183,14,158,-56,35,-8,1	1,-9,36,-84,126,-126,84,-36,9,-1
